"essential","필수적인; 본질적인; 중요한","형용사"
"ethical","윤리적인; 도덕적인","형용사"
"evident","분명한; 눈에 띄는","형용사"
"exact","정확한; 엄밀한","형용사"
"exotic","외국의; 이국적인","형용사"
"external","외부의; 밖의","형용사"
"extinct","멸종된; 사라진","형용사"
"extraordinary","놀라운; 비범한","형용사"
"false","틀린; 거짓의","형용사"
"familiar","친숙한; 익숙한; 잘 알려진; 알고 있는","형용사"
"fatal","치명적인; 운명의","형용사"
"federal","연방제의","형용사"
"fertile","비옥한; 풍부한; 생식력 있는","형용사"
"fierce","사나운; 격렬한; 극심한","형용사"
"finite","한정된; 유한한","형용사"
"flat","평평한; 납작한","형용사"
"flexible","유연한; 융통성 있는","형용사"
"folk","민속의; 민간의; 사람들","형용사/명사"
"fond","좋아하는; 즐기는","형용사"
"foreign","외국의; 이질의","형용사"
"formal","격식을; 공식적인; 격식 있는","형용사"
"former","이전의; 과거의; 앞선","형용사"
"fortunate","운 좋은; 다행한","형용사"
"frequent","빈번한; 잦은; 자주 가다","형용사"
"fundamental","기본; 근본; 원리(마); 근본적인; 필수적인","명사/형용사"
"furious","몹시 화난; 맹렬한","형용사"
"generous","후한; 너그러운","형용사"
"gorgeous","아주 멋진; 아름다운","형용사"
"gradual","점진적인; 단계적인","형용사"
"grateful","감사하는 (사람); 기쁜 좋은 (사물)","형용사"
"gross","총; 전체의","형용사"
"guilty","죄책감을 느끼는; 유죄의","형용사"
"harsh","혹독한; 가혹한","형용사"
"hostile","적대적인","형용사"
"ideal","이상적인","형용사"
"identical","동일한; 똑같은","형용사"
"immediate","즉각적인","형용사"
"immense","엄청난; 어마어마한","형용사"
"immune","면역성이 있는; 면역이 된","형용사"
"imperial","제국의; 황제의","형용사"
"incredible","믿을 수 없는","형용사"
"independent","독립적인","형용사"
"inevitable","필연적인; 불가피한","형용사"
"informal","격식에 얽매이지 않는; 편안한","형용사"
"inherent","내재하는; 본래의; 타고난","형용사"
"innocent","무죄의; 결백한","형용사"
"intellectual","지적인; 지능의","형용사"
"intense","극심한; 강렬한; 치열한","형용사"
"intent","의도; 관심을 보이는; 몰두하는","명사/형용사"
"intermediate","중간의; 중급의","형용사"
"intimate","친밀한; 사적인","형용사"
"judicial","사법의; 재판의","형용사"
"keen","예민한; 예리한; 열심인; 열정적인","형용사"
"latter","후자의; 후반의; 마지막의","형용사"
"legal","합법적인; 법률의","형용사"
"likely","~할 것 같은; ~할 가능성이 있는","형용사"
"linguistic","언어의","형용사"
"literal","문자의; 문자 그대로의","형용사"
"local","지역의; 현지의","형용사"
"lone","혼자인; 단독의","형용사"
"loose","느슨한; 풀린; 느슨하게 하다","형용사"
"loyal","충성스러운; 충실한","형용사"
"magnificent","참으로 아름다운; 훌륭한","형용사"
"marine","해양의; 바다의; 해상의","형용사"
"mature","성숙한; 어른스러운; 성숙해지다; 성식발달시다","형용사"
"medieval","중세의","형용사"
"mental","정신적인","형용사"
"mere","~에 불과한; 거우 ~의","형용사"
"metropolitan","대도시의","형용사"
"minimal","최소의; 아주 적은","형용사"
"minor","미성년자; 부전공; 작은","명사/형용사"
"moderate","보통의; 중간의","형용사"
"moral","도덕상의; 윤리의","형용사"
"mortal","죽을; 운명의; 치명적인","형용사"
"multiple","다수의; 복합적인","형용사"
"mutual","상호간의; 서로의","형용사"
"naive","순진한; 천진난만한; 잘 속는","형용사"
"naked","벌거벗은","형용사"
"narrow","좁은; 한정된; 좁아지다","형용사"
"nasty","끔찍한; 못된","형용사"
"neat","정돈된; 깔끔한","형용사"
"necessary","필요한; 필수의","형용사"
"negative","부정적인; 음성의","형용사"
"nervous","불안해하는; 초조한","형용사"
"neutral","중립적인","형용사"
"normal","보통의; 평범한; 정상인","형용사"
"nuclear","핵의; 원자력의","형용사"
"numerous","많은; 다수의","형용사"
"obvious","명백한; 확실한","형용사"
"odd","이상한; 홀수의","형용사"
"ordinary","보통의; 평범한","형용사"
"organic","유기농의; 생물의","형용사"
"overall","종합적인; 전반적인; 전체의","형용사"
"pale","창백한","형용사"
"permanent","영구적인","형용사"
"physical","신체의; 물질의","형용사"
"plain","평범; 평지; 분명한; 평범한","명사/형용사"
"polite","예의 바른; 공손한","형용사"
"popular","인기 있는; 대중적인","형용사"
"positive","긍정적인; 양성(반응)적","형용사"
"practical","현실적인; 실용적인; 다양한","형용사"
"precious","귀중한; 귀비한","형용사"
"precise","정확한; 정밀한","형용사"
"pregnant","임신한","형용사"
"previous","이전의","형용사"
"primary","주된; 주요한; 최초초기의","형용사"
"primitive","원시의; 태고의","형용사"
"prior","사전의; 우선하는","형용사"
"private","사유의; 사적인","형용사"
"profound","깊은; 심오한","형용사"
"prominent","유명한; 중요한; 눈에 잘 띄는","형용사"
"prompt","즉각적인; 신속한","형용사"
"proper","적절한","형용사"
"racial","인종의; 민족의","형용사"
"rapid","빠른; 신속한","형용사"
"rare","드문; 희귀한","형용사"
"rational","합리적인; 이성적인","형용사"
"raw","날것의; 가공되지 않은","형용사"
"regular","규칙적인; 정기적인; 보통의","형용사"
"relevant","관련 있는","형용사"
"reluctant","꺼리는; 마지못한","형용사"
"remote","외딴; 먼","형용사"
"respective","각자의","형용사"
"responsible","책임이 있는","형용사"
"ridiculous","웃기는; 우스꽝스러운; 터무니없는","형용사"
"rude","무례한; 예의 없는","형용사"
"rural","시골의; 지방의","형용사"
"sacred","성스러운","형용사"
"scarce","부족한; 드문","형용사"
"sensible","합리적인; 분별 있는","형용사"
"serious","진지한; 심각한","형용사"
"several","몇몇의; 여러 가지의","형용사"
"severe","극심한; 가혹한","형용사"
"shallow","얕은; 피상적인","형용사"
"significant","중요한; 의미심장한","형용사"
"silent","침묵의; 말을 안 하는","형용사"
"silly","어리석은; 바보 같은","형용사"
"similar","비슷한; 유사한","형용사"
"simultaneous","동시의; 동시에 일어나는","형용사"
"smooth","매끄한; 잔잔한","형용사"
"social","사회의; 사교적인","형용사"
"sole","단독의; 유일한; 하나의","형용사"
"sophisticated","정교한; 세련된; 복잡한","형용사"
"sore","아픈; 쓰라린","형용사"
"spare","여분의; 남는","형용사"
"specific","구체적인; 특정한; 명확한","형용사"
"steady","꾸준한; 한결같은","형용사"
"steep","가파른; 급격한","형용사"
"stiff","뻣뻣한","형용사"
"strict","엄격한","형용사"
"subjective","주관적인","형용사"
"substantial","상당한; 견고한; 실체의","형용사"
"subtle","미묘한; 교묘한","형용사"
"sudden","갑작스러운","형용사"
"sufficient","충분한","형용사"
"superb","최상의; 최고의","형용사"
"superior","상관; 우수한; 상급의","형용사"
"swift","신속한; 재빠른","형용사"
"temporary","일시의; 임시적인","형용사"
"tender","상냥한; 다정한; 연한","형용사"
"terrible","끔찍한; 지독한","형용사"
"terrific","멋진; 훌륭한","형용사"
"thorough","철저한; 빈틈없는","형용사"
"tough","힘든; 엄한","형용사"
"toxic","유독성의","형용사"
"tragic","비극적인","형용사"
"tremendous","엄청난; 광장한","형용사"
"typical","전형적인; 대표적인; 일반적인","형용사"
"ultimate","궁극적인; 최후최고의","형용사"
"unique","독특한; 유일(무이)한","형용사"
"urban","도시의","형용사"
"urgent","긴급한","형용사"
"vague","모호한; 희미한","형용사"
"valid","유효한; 타당한","형용사"
"vast","어마어마한; 막대한","형용사"
"verbal","언어의; 구두의","형용사"
"vertical","수직의; 세로의","형용사"
"vigorous","활발한; 활기찬","형용사"
"violent","폭력적인; 격렬한","형용사"
"virtual","사실상의; 가상의","형용사"
"vital","필수적인; 생명의","형용사"
"voluntary","자발적인","형용사"
"weird","기이한; 기괴한","형용사"
"wicked","사악한; 못된","형용사"

