"instinct","본능; 직감","명사"
"instrument","기구; 악기","명사"
"interval","간격; 사이","명사"
"irony","역설적인 상황; 아이러니","명사"
"jury","배심원단; 심사원","명사"
"justice","정의; 공정성","명사"
"landscape","풍경","명사"
"law","법","명사"
"lease","임대차 계약; 임대(임차)하다","명사/동사"
"leisure","여가; 한가함","명사"
"level","정도; 수준; 단계; 평평한; 평평하게 하다; 동등하게 하다","명사/형용사/동사"
"liberty","자유","명사"
"logic","논리; 타당성","명사"
"literature","문학","명사"
"luxury","사치; 호화로움","명사"
"majority","대다수; 대부분","명사"
"manner","방식; 관습; 예절(pl.)","명사"
"margin","여백; 차이; 가장자리","명사"
"mate","친구; 동료; 짝짓기를 하다","명사/동사"
"material","재료; 자료; 물질의; 중요한","명사/형용사"
"mechanism","기계 장치; 방법; 메커니즘","명사"
"medicine","의학; 의료; 의술; 약물","명사"
"merchant","상인","명사"
"merit","훌륭함; 장점","명사"
"method","방법; 방식","명사"
"miner","광부; 채광(광산)업자","명사"
"mineral","광물; 무기물; 미네랄","명사"
"mission","임무; 사절(단)","명사"
"monument","기념물","명사"
"motion","움직임; 운동; 동작","명사"
"motive","동기; 동인(動因)","명사"
"myth","신화; 통념","명사"
"norm","표준; 기준; 규범","명사"
"occasion","때; 기회; 행사","명사"
"opportunity","기회","명사"
"optimist","낙관론자; 낙천주의자","명사"
"origin","기원; 출신","명사"
"outcome","결과","명사"
"outline","개요; 윤곽","명사"
"outrage","격분; 폭행; 난폭","명사"
"panic","극심한 공포; 공황","명사"
"paragraph","단락; 절","명사"
"parliament","의회; 국회","명사"
"particle","입자; 조각","명사"
"passage","통로; 구절","명사"
"passion","열정; 격정","명사"
"patent","특허권; 특허의; 특허를 얻다","명사/형용사/동사"
"peak","정점; 절정; 꼭대기","명사"
"peer","동등한 사람; 동료; ~에 필적하다; 응시하다","명사/동사"
"penalty","처벌; 불이익","명사"
"period","기간; 주기","명사"
"personality","성격; 개성","명사"
"perspective","관점; 시각; 원근법","명사"
"phase","단계; 상","명사"
"phenomenon","현상; 경이로운 것[사람]","명사"
"planet","행성","명사"
"platform","승강장; 연단","명사"
"pleasure","기쁨; 즐거움","명사"
"plenty","많음; 충분함","명사"
"population","인구; 주민","명사"
"portion","부분; 일부","명사"
"portrait","초상화","명사"
"predator","포식자; 육식 동물","명사"
"prejudice","편견; 편견을 갖게 하다","명사/동사"
"premium","상금; 할증금; 보험료","명사"
"presence","존재; 참석","명사"
"president","대통령; 장","명사"
"prey","먹이; 희생자; 먹이로 하다","명사/동사"
"priest","성직자; 사제","명사"
"principle","원리; 원칙","명사"
"prison","감옥; 교도소","명사"
"privacy","사생활","명사"
"profession","직업; 공언; 성언","명사"
"proof","증거; 증명","명사"
"property","재산; 부동산; 속성; 특성","명사"
"prospect","기망; 전망","명사"
"province","주; 지방; 지역; 분야","명사"
"pupil","학생; 제자; 눈동자; 동공","명사"
"purpose","목적; 의도","명사"
"quantity","양; 수량","명사"
"reception","수령; 환영","명사"
"republic","공화국","명사"
