"exploit","이용하다; 개발하다; 착취하다","동사"
"frankly","솔직히","부사"
"punitive","처벌의; 형벌의","형용사"
"sagacious","총명한; 현명한","형용사"
"inert","비활성; 둔한","형용사"
"fragile","깨지기 쉬운; 약한","형용사"
"allure","유혹[매혹]하다; 끌어내다","동사"
"exceptional","예외적인; 특출한","형용사"
"consent","동의; 합의; 동의하다; 승낙하다","명사/동사"
"irrational","불합리한; 분별없는","형용사"
"discrepancy","불일치; 모순","명사"
"give in","~에 굴복하다; ~에 굴복되다","숙어"
"put aside","~을 제쳐두다; ~을 따로 떼어 놓다[두다]","숙어"
"implant","심다; 주입하다; 불어넣다","동사"
"eradicate","근절하다; 박멸하다","동사"
"eliminate","없애다; 제거하다","동사"
"displace","대신하다; 대체하다","동사"
"abolish","(법률·제도·조직을) 폐지하다","동사"
"avidity","(열렬한) 욕망; 갈망; 탐욕","명사"
"immoral","부도덕한","형용사"
"affluent","풍부한; 유복한","형용사"
"destitute","빈곤한; 결핍된","형용사"
"amiable","상냥한; 우호적인","형용사"
"endorse","지지하다; 승인하다","동사"
"diminish","줄어들다; 약해지다","동사"
"officer","장교; 공무원; 담당자","명사"
"recurrent","재발하는; 되풀이되는","형용사"
"reckon","간주하다; 여기다; 생각하다; 계산하다","동사"
"unjustified","정당하지 않은; 근거 없는","형용사"
"irregular","불규칙한; 고르지 못한","형용사"
"seamlessly","끊어질 없이; 균일하게","부사"
"concrete","구체적인; 실제적인","형용사"
"dramatically","극적으로","부사"
"energetically","정력적으로; 활차게","부사"
"selfish","이기적인","형용사"
"ubiquitous","도처에 있는; 어디에나 존재하는","형용사"
"hypocritical","위선의; 위선적인","형용사"
"impertinent","무례한; 적절하지 않은; 관계없는","형용사"
"precipitate","촉발시키다; 촉진하다","동사"
"pull out","엷으로 빠져나가다[나오다]; ~을 내놓다; 뽑을 끄다","숙어"
"put out","~을 내놓다; 뽑을 끄다","숙어"
"get away","빗어나다; 도망치다","숙어"
"momentary","순간적인; 찰과한내의","형용사"
"erroneous","잘못된; 틀린","형용사"
"indistinguishable","구분할 수 없는","형용사"
"statistics","통계학; 통계 자료","명사"
"petrol","휘발유; 가솔린","명사"
"impetus","자극; 추동력","명사"
"obstruction","방해; 방해물; 장애물","명사"
"hurdle","허들; 장애물","명사"
"repercussion","영향; (소리의) 반향; (빛의) 반사","명사"
"incentive","자극; 유인; 동기; 장려책","명사"
"modernization","현대화; 근대화","명사"
"break off","~을 중단하다","숙어"
"do away with","~을 버리다; ~을 없애다","숙어"
"visual","시각 자료; 시각의; 논에 보이는","명사/형용사"
"latent","잠재하는; 숨어있는","형용사"
"robust","튼튼한; 건강한","형용사"
"superficial","표면상의; 피상적인","형용사"
"evaporate","사라지다; 증발하다","동사"
"decompose","분해하다; 부패하다","동사"
"alienate","~을 멀리하다; 소원하게 하다","동사"
"sanitize","~을 위생적으로 하다","동사"
"at one's discretion","~의 재량에 따라","숙어"
"whim","변덕; 일시적 기분","명사"
"contend","주장하다; 다투다","동사"
"obtain","얻다; 획득하다","동사"
"liberate","해방하다; 자유롭게 하다","동사"
"infantile","어린에 같은; 유치한","형용사"
"discourteous","무례한; 버릇없는","형용사"
"creative","창조적인; 창의적인; 독창적인","형용사"
"moisture","수분; 습기","명사"
"trivial","사소한; 하찮은","형용사"
"heed","~에 주의하다; 유념하다","동사"
"discuss","토론하다; 논의하다","동사"
"annoy","짜증나게 하다; 귀찮게 하다","동사"
"benign","친절한; 상냥한; 온화한","형용사"
"vigilant","방심하지 않는; 조심성 있는","형용사"
"censure","비난하다; 책망하다","동사"
"endue","(능력을) 부여하다; 주다","동사"
"collude","공모하다; 결탁하다","동사"
"exchange","교환; 언쟁; 교환하다","명사/동사"
"brittle","깨지기 쉬운","형용사"
"generate","발생시키다; 만들어 내다","동사"
"procedure","절차; 과정; 방법","명사"
"occupation","직업; 점령; 점거","명사"
"validate","유효하게 하다; 입증하다; 확인하다","동사"
"imprudent","경솔한; 조심성이 없는","형용사"
"alteration","변경; 개조","명사"
"embargo","통상 금지(령); 금지; 제한; 억제","명사"
"reticent","말이 없는; 과묵한","형용사"
"vibrate","흔들리다; 진동하다","동사"
"dissolution","해산; 분리; 용해","명사"
"disintegration","분해; 분열; 붕괴","명사"
"disruption","분열; 중단","명사"
"timid","소심한; 용기가 없는","형용사"
"adaptable","적응할 수 있는; 융통성 있는","형용사"
"credible","믿을 만한; 신뢰할 수 있는","형용사"
"exquisite","매우 아름다운; 정교한","형용사"
"disinterested","사심 없는; 객관적인","형용사"
"reciprocate","교환하다; 보답하다","동사"
"persecution","박해; 학대; 괴롭힘","명사"
"perspiration","땀; 노력","명사"
"proximate","가장 가까운; 근사한","형용사"
"cordial","따뜻한; 다정한; 마음에서 우러나","형용사"
"naughty","장난꾸러기의; 버릇없는; 말을 듣지 않는","형용사"
"nomadic","유목의; 방랑의","형용사"
"stained","얼룩이 묻은; 얼룩진","형용사"
"suffocate","질식시키다","동사"
"benevolent","자비로운; 인정 많은; 인자한","형용사"
"calmness","침착; 냉정","명사"
"premise","전제","명사"
"prohibition","금지","명사"
"partiality","편애; 편파","명사"
"transcribe","기록하다; 옮겨쓰다; 복사하다","동사"
"count in","(어떤 활동에) ~를 포함시키다","숙어"
"sit in for","~을 대신하다","숙어"
"live up to","~에 부응하다","숙어"
"underlying","근본적인; 기초가 되는","형용사"
"enigma","수수께끼; 불가사의한 것","명사"
"venom","독; 독성","명사"
"trepidation","전율; 두려움; 공포","명사"
"attentive","주의 깊은; 조심성 있는","형용사"
"modest","보통의; 검소한","형용사"
"costly","값비싼; 비용이 많이 드는","형용사"
"abortion","낙태; 유산","명사"
"harassment","괴롭힘; 희롱","명사"
"genocide","집단(대량) 학살","명사"
"inverted","역의; 반대의","형용사"
"delay","미룸; 연기; 지연; 지체; 미루다; 연기하다","명사/동사"
"fluctuation","변동; 동요","명사"
"objective","목적; 목표; 목적의; 객관적인","명사/형용사"
"precocious","조숙한; 어른스러운","형용사"
"melancholy","우울한; 서글픈","형용사"
"replicate","복사하다; 복제하다","동사"
"contrive","꾀하다다; 설계하다","동사"
"fortify","강화하다; 요새화하다","동사"
"universe","우주; 세계","명사"
"chop","(칼계) 자르다","동사"
"founder","창립자; 설립자; (배가) 침수하여 침몰하다","명사/동사"
"damage","피해(손실)을 주다; 손상시키다; 손해; 피해","동사/명사"
"yardstick","기준; 척도","명사"
"inadvertent","고의가 아닌; 우연한; 부주의한","형용사"
